4715;Lapangan Usaha;2013;1;20;2;30;507.82;528.13
4716;Lapangan Usaha;2013;1;20;2;31;2816.38;2931.85
4717;Lapangan Usaha;2013;1;20;2;32;176.62;184.03
4718;Lapangan Usaha;2013;1;20;2;33;4204.57;4385.36
4719;Lapangan Usaha;2013;1;20;2;34;810690.53;846360.91
4720;Lapangan Usaha;2013;1;20;2;35;73990.26;77319.82
4721;Lapangan Usaha;2013;1;20;2;36;227656.13;238128.31
4722;Lapangan Usaha;2013;1;20;2;37;0;0
4723;Lapangan Usaha;2013;1;20;2;38;41150.12;43125.32
4724;Lapangan Usaha;2013;1;20;2;39;4892.54;5132.27
4725;Lapangan Usaha;2013;1;20;2;40;44224.93;46436.17
4726;Lapangan Usaha;2013;1;20;2;41;7444.25;7823.9
4727;Lapangan Usaha;2013;1;20;2;42;1314.44;1382.79
4728;Lapangan Usaha;2013;1;20;2;43;618.4;651.17
4729;Lapangan Usaha;2013;1;20;2;44;7532.45;7939.2
4730;Lapangan Usaha;2013;1;20;2;45;85964.93;90693
4731;Lapangan Usaha;2013;1;20;2;46;19195.7;20270.65
4732;Lapangan Usaha;2013;1;20;2;47;10676.7;11285.27
4733;Lapangan Usaha;2013;1;20;2;48;20670.12;21868.98
4734;Lapangan Usaha;2013;1;20;2;49;0;0
4735;Lapangan Usaha;2013;1;20;2;50;60015.44;63616.36
4736;Lapangan Usaha;2013;1;20;2;51;690.42;732.53
4737;Lapangan Usaha;2013;1;20;2;52;363863.32;386422.84
4738;Lapangan Usaha;2013;1;20;2;53;214452.61;227963.12
4739;Lapangan Usaha;2013;1;20;2;54;66690.5;70958.69
4740;Lapangan Usaha;2013;1;20;2;55;16891.15;17989.07
4741;Lapangan Usaha;2013;1;20;3;1;1465944.77;1482070.16
4742;Lapangan Usaha;2013;1;20;3;2;51106.14;51719.41
4743;Lapangan Usaha;2013;1;20;3;3;10339.21;10473.61
4744;Lapangan Usaha;2013;1;20;3;4;151007.22;153121.32
4745;Lapangan Usaha;2013;1;20;3;5;1087557.57;1103870.93
4746;Lapangan Usaha;2013;1;20;3;6;255673.09;259763.85
4747;Lapangan Usaha;2013;1;20;3;7;85642.05;87097.96
4748;Lapangan Usaha;2013;1;20;3;8;11729.02;11940.14
4749;Lapangan Usaha;2013;1;20;3;9;989036.16;1007827.84
4750;Lapangan Usaha;2013;1;20;3;10;0;0
4751;Lapangan Usaha;2013;1;20;3;11;0;0
4752;Lapangan Usaha;2013;1;20;3;12;0;0
4753;Lapangan Usaha;2013;1;20;3;13;228966.62;234232.85
4754;Lapangan Usaha;2013;1;20;3;14;0;0
4755;Lapangan Usaha;2013;1;20;3;15;0;0
4756;Lapangan Usaha;2013;1;20;3;16;271697.88;278762.02
4757;Lapangan Usaha;2013;1;20;3;17;79.5;81.64
4758;Lapangan Usaha;2013;1;20;3;18;4123.39;4238.84
4759;Lapangan Usaha;2013;1;20;3;19;159.02;163.63
4760;Lapangan Usaha;2013;1;20;3;20;83656.6;86166.29
4761;Lapangan Usaha;2013;1;20;3;21;35801.82;36911.67
4762;Lapangan Usaha;2013;1;20;3;22;657.06;678.08
4763;Lapangan Usaha;2013;1;20;3;23;101446.48;104794.21
4764;Lapangan Usaha;2013;1;20;3;24;71338.27;73763.77
4765;Lapangan Usaha;2013;1;20;3;25;0;0
4766;Lapangan Usaha;2013;1;20;3;26;76983.64;79755.05
4767;Lapangan Usaha;2013;1;20;3;27;0;0
4768;Lapangan Usaha;2013;1;20;3;28;9440.09;9798.81
4769;Lapangan Usaha;2013;1;20;3;29;2187;2272.29
4770;Lapangan Usaha;2013;1;20;3;30;3386.42;3521.87
4771;Lapangan Usaha;2013;1;20;3;31;10982.76;11433.05
4772;Lapangan Usaha;2013;1;20;3;32;464.62;484.13
4773;Lapangan Usaha;2013;1;20;3;33;3216.91;3355.23
4774;Lapangan Usaha;2013;1;20;3;34;842467.1;879535.65
4775;Lapangan Usaha;2013;1;20;3;35;346865.62;362474.57
4776;Lapangan Usaha;2013;1;20;3;36;1049491.14;1097767.73
4777;Lapangan Usaha;2013;1;20;3;37;0;0
4778;Lapangan Usaha;2013;1;20;3;38;83936.63;87965.58
4779;Lapangan Usaha;2013;1;20;3;39;27989.17;29360.63
4780;Lapangan Usaha;2013;1;20;3;40;104054.48;109257.2
4781;Lapangan Usaha;2013;1;20;3;41;0;0
4782;Lapangan Usaha;2013;1;20;3;42;3692.25;3884.24
4783;Lapangan Usaha;2013;1;20;3;43;7010.76;7382.33
4784;Lapangan Usaha;2013;1;20;3;44;48235.65;50840.37
4785;Lapangan Usaha;2013;1;20;3;45;272879.53;287887.9
4786;Lapangan Usaha;2013;1;20;3;46;183322.27;193588.31
4787;Lapangan Usaha;2013;1;20;3;47;15090.28;15950.42
4788;Lapangan Usaha;2013;1;20;3;48;111066.15;117507.98
4789;Lapangan Usaha;2013;1;20;3;49;0;0
4790;Lapangan Usaha;2013;1;20;3;50;380111.08;402917.74
4791;Lapangan Usaha;2013;1;20;3;51;2772.27;2941.37
4792;Lapangan Usaha;2013;1;20;3;52;648169.47;688355.97
4793;Lapangan Usaha;2013;1;20;3;53;264716.04;281393.15
4794;Lapangan Usaha;2013;1;20;3;54;104227.98;110898.57
4795;Lapangan Usaha;2013;1;20;3;55;59675.82;63554.74
4796;Lapangan Usaha;2013;1;20;4;1;648257.93;655388.76
4797;Lapangan Usaha;2013;1;20;4;2;86229.56;87264.31
4798;Lapangan Usaha;2013;1;20;4;3;6675.71;6762.49
4799;Lapangan Usaha;2013;1;20;4;4;134319.58;136200.05
4800;Lapangan Usaha;2013;1;20;4;5;61453.98;62375.78
4801;Lapangan Usaha;2013;1;20;4;6;172367.06;175124.93
4802;Lapangan Usaha;2013;1;20;4;7;34442.58;35028.1
4803;Lapangan Usaha;2013;1;20;4;8;2373.25;2415.96
4804;Lapangan Usaha;2013;1;20;4;9;648231.6;660548
4805;Lapangan Usaha;2013;1;20;4;10;0;0
4806;Lapangan Usaha;2013;1;20;4;11;0;0
4807;Lapangan Usaha;2013;1;20;4;12;0;0
4808;Lapangan Usaha;2013;1;20;4;13;208115.4;212902.05
4809;Lapangan Usaha;2013;1;20;4;14;0;0
4810;Lapangan Usaha;2013;1;20;4;15;0;0
4811;Lapangan Usaha;2013;1;20;4;16;194834.84;199900.54
4812;Lapangan Usaha;2013;1;20;4;17;53.2;54.63
4813;Lapangan Usaha;2013;1;20;4;18;1584.25;1628.6
4814;Lapangan Usaha;2013;1;20;4;19;117.48;120.88
4815;Lapangan Usaha;2013;1;20;4;20;15774.02;16247.24
4816;Lapangan Usaha;2013;1;20;4;21;7557.75;7792.04
4817;Lapangan Usaha;2013;1;20;4;22;643.22;663.8
4818;Lapangan Usaha;2013;1;20;4;23;0;0
4819;Lapangan Usaha;2013;1;20;4;24;41922.02;43347.36
4820;Lapangan Usaha;2013;1;20;4;25;0;0
4821;Lapangan Usaha;2013;1;20;4;26;1465.83;1518.59
4822;Lapangan Usaha;2013;1;20;4;27;0;0
4823;Lapangan Usaha;2013;1;20;4;28;3478.75;3610.94
4824;Lapangan Usaha;2013;1;20;4;29;3087;3207.39
4825;Lapangan Usaha;2013;1;20;4;30;794.15;825.91
4826;Lapangan Usaha;2013;1;20;4;31;3818.47;3975.02
4827;Lapangan Usaha;2013;1;20;4;32;306.64;319.51
4828;Lapangan Usaha;2013;1;20;4;33;3873.05;4039.59
4829;Lapangan Usaha;2013;1;20;4;34;938854.77;980164.37
4830;Lapangan Usaha;2013;1;20;4;35;57354.03;59934.96
4831;Lapangan Usaha;2013;1;20;4;36;699788.98;731979.27
4832;Lapangan Usaha;2013;1;20;4;37;0;0
4833;Lapangan Usaha;2013;1;20;4;38;69395.93;72726.93
4834;Lapangan Usaha;2013;1;20;4;39;417.36;437.81
4835;Lapangan Usaha;2013;1;20;4;40;0;0
4836;Lapangan Usaha;2013;1;20;4;41;0;0
4837;Lapangan Usaha;2013;1;20;4;42;3943.11;4148.15
4838;Lapangan Usaha;2013;1;20;4;43;8357.2;8800.13
4839;Lapangan Usaha;2013;1;20;4;44;38508.95;40588.43
4840;Lapangan Usaha;2013;1;20;4;45;121937.43;128643.98
4841;Lapangan Usaha;2013;1;20;4;46;73962.39;78104.28
4842;Lapangan Usaha;2013;1;20;4;47;14079.18;14881.69
4843;Lapangan Usaha;2013;1;20;4;48;42295.19;44748.31
4844;Lapangan Usaha;2013;1;20;4;49;2423.12;2566.08
4845;Lapangan Usaha;2013;1;20;4;50;302992.68;321172.24
4846;Lapangan Usaha;2013;1;20;4;51;9360.13;9931.09
4847;Lapangan Usaha;2013;1;20;4;52;366367.12;389081.88
4848;Lapangan Usaha;2013;1;20;4;53;297111.64;315829.67
4849;Lapangan Usaha;2013;1;20;4;54;157326.27;167395.15
4850;Lapangan Usaha;2013;1;20;4;55;93082.69;99133.06
4851;Lapangan Usaha;2013;1;20;5;1;2195125.96;2219272.34
4852;Lapangan Usaha;2013;1;20;5;2;153979.47;155827.22
4853;Lapangan Usaha;2013;1;20;5;3;22117.5;22405.02
4854;Lapangan Usaha;2013;1;20;5;4;77123.5;78203.22
4855;Lapangan Usaha;2013;1;20;5;5;189025.4;191860.78
4856;Lapangan Usaha;2013;1;20;5;6;155638.07;158128.27
4857;Lapangan Usaha;2013;1;20;5;7;123831.35;125936.48
4858;Lapangan Usaha;2013;1;20;5;8;894.33;910.42
4859;Lapangan Usaha;2013;1;20;5;9;708385.2;721844.51
4860;Lapangan Usaha;2013;1;20;5;10;0;0
4861;Lapangan Usaha;2013;1;20;5;11;0;0
4862;Lapangan Usaha;2013;1;20;5;12;0;0
4863;Lapangan Usaha;2013;1;20;5;13;182086.93;186274.92
4864;Lapangan Usaha;2013;1;20;5;14;0;0
4865;Lapangan Usaha;2013;1;20;5;15;0;0
4866;Lapangan Usaha;2013;1;20;5;16;127704.63;131024.95
4867;Lapangan Usaha;2013;1;20;5;17;456.27;468.58
4868;Lapangan Usaha;2013;1;20;5;18;524.51;539.19
4869;Lapangan Usaha;2013;1;20;5;19;160.16;164.8
4870;Lapangan Usaha;2013;1;20;5;20;14816.37;15260.86
4871;Lapangan Usaha;2013;1;20;5;21;1063.68;1096.65
4872;Lapangan Usaha;2013;1;20;5;22;1006.6;1038.81
4873;Lapangan Usaha;2013;1;20;5;23;396.22;409.29
4874;Lapangan Usaha;2013;1;20;5;24;21021.94;21736.68
4875;Lapangan Usaha;2013;1;20;5;25;0;0
4876;Lapangan Usaha;2013;1;20;5;26;64584.47;66909.51
4877;Lapangan Usaha;2013;1;20;5;27;0;0
4878;Lapangan Usaha;2013;1;20;5;28;787.13;817.04
4879;Lapangan Usaha;2013;1;20;5;29;446.59;464
4880;Lapangan Usaha;2013;1;20;5;30;5413.51;5630.05
4881;Lapangan Usaha;2013;1;20;5;31;7513.25;7821.29
4882;Lapangan Usaha;2013;1;20;5;32;301.73;314.4
4883;Lapangan Usaha;2013;1;20;5;33;5399.47;5631.64
4884;Lapangan Usaha;2013;1;20;5;34;642940.99;671230.39
4885;Lapangan Usaha;2013;1;20;5;35;64522.14;67425.63
4886;Lapangan Usaha;2013;1;20;5;36;732151.35;765830.31
4887;Lapangan Usaha;2013;1;20;5;37;0;0
4888;Lapangan Usaha;2013;1;20;5;38;72510.85;75991.37
4889;Lapangan Usaha;2013;1;20;5;39;398.87;418.41
4890;Lapangan Usaha;2013;1;20;5;40;0;0
4891;Lapangan Usaha;2013;1;20;5;41;0;0
4892;Lapangan Usaha;2013;1;20;5;42;2918.6;3070.36
4893;Lapangan Usaha;2013;1;20;5;43;70.53;74.26
4894;Lapangan Usaha;2013;1;20;5;44;18948.69;19971.91
4895;Lapangan Usaha;2013;1;20;5;45;251192.92;265008.53
4896;Lapangan Usaha;2013;1;20;5;46;130344.59;137643.88
4897;Lapangan Usaha;2013;1;20;5;47;12899.83;13635.12
4898;Lapangan Usaha;2013;1;20;5;48;15463.42;16360.29
4899;Lapangan Usaha;2013;1;20;5;49;0;0
4900;Lapangan Usaha;2013;1;20;5;50;170490.85;180720.3
4901;Lapangan Usaha;2013;1;20;5;51;1185.73;1258.05
4902;Lapangan Usaha;2013;1;20;5;52;483321.92;513287.87
4903;Lapangan Usaha;2013;1;20;5;53;146812.77;156061.97
4904;Lapangan Usaha;2013;1;20;5;54;157836.89;167938.45
4905;Lapangan Usaha;2013;1;20;5;55;37379.5;39809.16
4906;Lapangan Usaha;2013;1;20;6;1;548188.56;554218.63
4907;Lapangan Usaha;2013;1;20;6;2;67817.57;68631.38
4908;Lapangan Usaha;2013;1;20;6;3;43254.7;43817.01
4909;Lapangan Usaha;2013;1;20;6;4;13411.6;13599.36
4910;Lapangan Usaha;2013;1;20;6;5;84206.75;85469.85
4911;Lapangan Usaha;2013;1;20;6;6;118307.42;120200.33
4912;Lapangan Usaha;2013;1;20;6;7;15798.5;16067.07
4913;Lapangan Usaha;2013;1;20;6;8;1201.3;1222.92
4914;Lapangan Usaha;2013;1;20;6;9;2509968.11;2557657.5
4915;Lapangan Usaha;2013;1;20;6;10;0;0
4916;Lapangan Usaha;2013;1;20;6;11;0;0
4917;Lapangan Usaha;2013;1;20;6;12;0;0
4918;Lapangan Usaha;2013;1;20;6;13;126483.66;129392.78
4919;Lapangan Usaha;2013;1;20;6;14;0;0
4920;Lapangan Usaha;2013;1;20;6;15;0;0
4921;Lapangan Usaha;2013;1;20;6;16;183778.1;188556.33
4922;Lapangan Usaha;2013;1;20;6;17;0;0
4923;Lapangan Usaha;2013;1;20;6;18;411.43;422.95
4924;Lapangan Usaha;2013;1;20;6;19;0;0
4925;Lapangan Usaha;2013;1;20;6;20;0;0
4926;Lapangan Usaha;2013;1;20;6;21;394.69;406.92
4927;Lapangan Usaha;2013;1;20;6;22;267.32;275.87
4928;Lapangan Usaha;2013;1;20;6;23;1764.46;1822.68
4929;Lapangan Usaha;2013;1;20;6;24;147621.22;152640.34
4930;Lapangan Usaha;2013;1;20;6;25;0;0
4931;Lapangan Usaha;2013;1;20;6;26;36510.33;37824.7
4932;Lapangan Usaha;2013;1;20;6;27;0;0
4933;Lapangan Usaha;2013;1;20;6;28;6565.96;6815.46
4934;Lapangan Usaha;2013;1;20;6;29;5515.72;5730.83
4935;Lapangan Usaha;2013;1;20;6;30;647.21;673.09
4936;Lapangan Usaha;2013;1;20;6;31;5660.87;5892.96
4937;Lapangan Usaha;2013;1;20;6;32;456.64;475.81
4938;Lapangan Usaha;2013;1;20;6;33;3157.66;3293.43
4939;Lapangan Usaha;2013;1;20;6;34;483811.35;505099.04
4940;Lapangan Usaha;2013;1;20;6;35;102245.12;106846.15
4941;Lapangan Usaha;2013;1;20;6;36;688032.44;719681.93
4942;Lapangan Usaha;2013;1;20;6;37;0;0
4943;Lapangan Usaha;2013;1;20;6;38;144156.2;151075.69
4944;Lapangan Usaha;2013;1;20;6;39;0;0
4945;Lapangan Usaha;2013;1;20;6;40;42090.36;44194.87
4946;Lapangan Usaha;2013;1;20;6;41;0;0
4947;Lapangan Usaha;2013;1;20;6;42;7053.31;7420.08
4948;Lapangan Usaha;2013;1;20;6;43;815.76;858.99
4949;Lapangan Usaha;2013;1;20;6;44;18809.6;19825.31
4950;Lapangan Usaha;2013;1;20;6;45;245226.19;258713.63
4951;Lapangan Usaha;2013;1;20;6;46;68954.53;72815.98
4952;Lapangan Usaha;2013;1;20;6;47;12764.07;13491.62
4953;Lapangan Usaha;2013;1;20;6;48;28618.72;30278.6
4954;Lapangan Usaha;2013;1;20;6;49;0;0
4955;Lapangan Usaha;2013;1;20;6;50;375620.64;398157.87
4956;Lapangan Usaha;2013;1;20;6;51;417.83;443.31
4957;Lapangan Usaha;2013;1;20;6;52;483941.71;513946.09
4958;Lapangan Usaha;2013;1;20;6;53;92757.5;98601.22
4959;Lapangan Usaha;2013;1;20;6;54;89823.27;95571.95
4960;Lapangan Usaha;2013;1;20;6;55;15966.35;17004.16
4961;Lapangan Usaha;2013;1;20;7;1;2618763.32;2647569.71
4962;Lapangan Usaha;2013;1;20;7;2;362329.59;366677.54
4963;Lapangan Usaha;2013;1;20;7;3;13657.64;13835.18
4964;Lapangan Usaha;2013;1;20;7;4;143416.73;145424.56
4965;Lapangan Usaha;2013;1;20;7;5;201953.56;204982.86
4966;Lapangan Usaha;2013;1;20;7;6;161134.2;163712.34
4967;Lapangan Usaha;2013;1;20;7;7;72567.68;73801.33
4968;Lapangan Usaha;2013;1;20;7;8;53487.27;54450.04
4969;Lapangan Usaha;2013;1;20;7;9;719627.52;733300.44
4970;Lapangan Usaha;2013;1;20;7;10;0;0
4971;Lapangan Usaha;2013;1;20;7;11;0;0
4972;Lapangan Usaha;2013;1;20;7;12;0;0
4973;Lapangan Usaha;2013;1;20;7;13;535545.86;547863.41
4974;Lapangan Usaha;2013;1;20;7;14;0;0
4975;Lapangan Usaha;2013;1;20;7;15;0;0
4976;Lapangan Usaha;2013;1;20;7;16;641999.26;658691.24
4977;Lapangan Usaha;2013;1;20;7;17;2440.12;2506
4978;Lapangan Usaha;2013;1;20;7;18;285.9;293.9
4979;Lapangan Usaha;2013;1;20;7;19;139.86;143.91
4980;Lapangan Usaha;2013;1;20;7;20;0;0
4981;Lapangan Usaha;2013;1;20;7;21;1121.72;1156.49
4982;Lapangan Usaha;2013;1;20;7;22;312.14;322.12
4983;Lapangan Usaha;2013;1;20;7;23;660.08;681.86
4984;Lapangan Usaha;2013;1;20;7;24;159318.29;164735.11
4985;Lapangan Usaha;2013;1;20;7;25;0;0
4986;Lapangan Usaha;2013;1;20;7;26;100400;104014.4
4987;Lapangan Usaha;2013;1;20;7;27;0;0
4988;Lapangan Usaha;2013;1;20;7;28;608.25;631.36
4989;Lapangan Usaha;2013;1;20;7;29;1571.13;1632.4
4990;Lapangan Usaha;2013;1;20;7;30;1958.06;2036.38
4991;Lapangan Usaha;2013;1;20;7;31;15245.29;15870.34
4992;Lapangan Usaha;2013;1;20;7;32;269.81;281.14
4993;Lapangan Usaha;2013;1;20;7;33;16553.81;17265.62
4994;Lapangan Usaha;2013;1;20;7;34;1407021.48;1468930.42
4995;Lapangan Usaha;2013;1;20;7;35;377333.76;394313.77
4996;Lapangan Usaha;2013;1;20;7;36;1161251.97;1214669.56
4997;Lapangan Usaha;2013;1;20;7;37;0;0
4998;Lapangan Usaha;2013;1;20;7;38;236116.33;247449.91
4999;Lapangan Usaha;2013;1;20;7;39;0;0
5000;Lapangan Usaha;2013;1;20;7;40;0;0
5001;Lapangan Usaha;2013;1;20;7;41;0;0
5002;Lapangan Usaha;2013;1;20;7;42;3008.71;3165.16
5003;Lapangan Usaha;2013;1;20;7;43;19940.21;20997.04
5004;Lapangan Usaha;2013;1;20;7;44;308877.76;325557.15
5005;Lapangan Usaha;2013;1;20;7;45;1065199.3;1123785.26
5006;Lapangan Usaha;2013;1;20;7;46;239152.22;252544.74
5007;Lapangan Usaha;2013;1;20;7;47;28106.24;29708.29
5008;Lapangan Usaha;2013;1;20;7;48;81522.67;86250.98
5009;Lapangan Usaha;2013;1;20;7;49;0;0
5010;Lapangan Usaha;2013;1;20;7;50;1160873.89;1230526.32
5011;Lapangan Usaha;2013;1;20;7;51;15766.31;16728.05
5012;Lapangan Usaha;2013;1;20;7;52;810139.47;860368.11
5013;Lapangan Usaha;2013;1;20;7;53;572580.79;608653.37
5014;Lapangan Usaha;2013;1;20;7;54;247245.03;263068.71
5015;Lapangan Usaha;2013;1;20;7;55;192582.1;205099.93
5016;Lapangan Usaha;2013;1;20;8;1;704840.87;712594.11
5017;Lapangan Usaha;2013;1;20;8;2;59363.86;60076.22
5018;Lapangan Usaha;2013;1;20;8;3;43600.89;44167.7
5019;Lapangan Usaha;2013;1;20;8;4;137057.99;138976.8
5020;Lapangan Usaha;2013;1;20;8;5;979199.05;993887.03
5021;Lapangan Usaha;2013;1;20;8;6;233194.09;236925.19
5022;Lapangan Usaha;2013;1;20;8;7;41133.82;41833.09
5023;Lapangan Usaha;2013;1;20;8;8;4738.44;4823.73
5024;Lapangan Usaha;2013;1;20;8;9;1294853.05;1319455.25
5025;Lapangan Usaha;2013;1;20;8;10;0;0
5026;Lapangan Usaha;2013;1;20;8;11;0;0
5027;Lapangan Usaha;2013;1;20;8;12;0;0
5028;Lapangan Usaha;2013;1;20;8;13;196741.71;201266.76
5029;Lapangan Usaha;2013;1;20;8;14;0;0
5030;Lapangan Usaha;2013;1;20;8;15;0;0
5031;Lapangan Usaha;2013;1;20;8;16;125696.02;128964.11
5032;Lapangan Usaha;2013;1;20;8;17;278.16;285.67
5033;Lapangan Usaha;2013;1;20;8;18;363.05;373.21
5034;Lapangan Usaha;2013;1;20;8;19;0;0
5035;Lapangan Usaha;2013;1;20;8;20;13492.98;13897.76
5036;Lapangan Usaha;2013;1;20;8;21;6002.22;6188.28
5037;Lapangan Usaha;2013;1;20;8;22;349;360.16
5038;Lapangan Usaha;2013;1;20;8;23;45.72;47.22
5039;Lapangan Usaha;2013;1;20;8;24;16322.89;16877.86
5040;Lapangan Usaha;2013;1;20;8;25;0;0
5041;Lapangan Usaha;2013;1;20;8;26;38922.31;40323.51
5042;Lapangan Usaha;2013;1;20;8;27;0;0
5043;Lapangan Usaha;2013;1;20;8;28;2248.86;2334.31
5044;Lapangan Usaha;2013;1;20;8;29;605.73;629.35
5045;Lapangan Usaha;2013;1;20;8;30;607.76;632.07
5046;Lapangan Usaha;2013;1;20;8;31;4999;5203.95
5047;Lapangan Usaha;2013;1;20;8;32;381.82;397.85
5048;Lapangan Usaha;2013;1;20;8;33;5421.63;5654.76
5049;Lapangan Usaha;2013;1;20;8;34;920719.62;961231.28
5050;Lapangan Usaha;2013;1;20;8;35;176604.08;184551.26
5051;Lapangan Usaha;2013;1;20;8;36;671722.99;702622.24
5052;Lapangan Usaha;2013;1;20;8;37;0;0
5053;Lapangan Usaha;2013;1;20;8;38;91607.61;96004.77
5054;Lapangan Usaha;2013;1;20;8;39;21794.35;22862.27
5055;Lapangan Usaha;2013;1;20;8;40;7776.69;8165.52
5056;Lapangan Usaha;2013;1;20;8;41;0;0
5057;Lapangan Usaha;2013;1;20;8;42;2261.18;2378.76
5058;Lapangan Usaha;2013;1;20;8;43;3141.34;3307.83
